,Name,Price,Location,Model_Year,Mileage,Fuel_Type,Transmission,Year,Price_per_Mile,Brand,Brand_Model,Fuel,County
1573,VW ID3 Pro Performance,276900,"11347 Stockholm, Stockholm",2022,3368,Electric,Automatic,2022,82.21496437054631,VW,VW ID3,Electric,Stockholm
1574,Tesla Model 3 Long Range AWD (Uppgraderad Autopilot),288900,"11347 Stockholm, Stockholm",Mar 2019,7726,Electric,Automatic,2019,37.39321770644577,Tesla,Tesla Model,Electric,Stockholm
1575,Renault Zoe R110 52 kWh Zen,163900,"11347 Stockholm, Stockholm",Nov 2021,4402,Electric,Automatic,2021,37.233075874602456,Renault,Renault Zoe,Electric,Stockholm
1576,DS Automobiles DS3 Crossback E-Tense Performance Line,214900,"113 29 Stockholm, Stockholm",2019,4627,Electric,Automatic,2019,46.44478063540091,DS,DS Automobiles,Electric,Stockholm
1577,"VW Touareg 3.0 V6 TDI 4Motion Navi, Dragkrok 245hk",149900,"44245 Kungälv, Västra Götaland",Sep 2012,22966,3.0L Diesel,Automatic,2012,6.527039972132718,VW,VW Touareg,Diesel,Västra Götaland
1578,"BMW 320 d Touring Steptronic M Sport / GPS, PDC, 190HK",200000,"19561, Stockholm",Feb 2016,12500,2.0L Diesel,Automatic,2016,16.0,BMW,BMW 320,Diesel,Stockholm
1579,Peugeot e-2008 50 kWh Allure Pack,226900,"11347 Stockholm, Stockholm",Aug 2022,3082,Electric,Automatic,2022,73.6210253082414,Peugeot,Peugeot e-2008,Electric,Stockholm
1580,Volvo EC40 Twin Motor Plus,419900,"11347 Stockholm, Stockholm",Nov 2022,3746,Electric,Automatic,2022,112.09289909236519,Volvo,Volvo EC40,Electric,Stockholm
1581,Peugeot e-2008 50 kWh GT,218900,"11347 Stockholm, Stockholm",Dec 2021,4862,Electric,Automatic,2021,45.022624434389144,Peugeot,Peugeot e-2008,Electric,Stockholm
1582,Peugeot e-2008 Active,199900,"11347 Stockholm, Stockholm",Aug 2022,4952,Electric,Automatic,2022,40.36752827140549,Peugeot,Peugeot e-2008,Electric,Stockholm
1583,Peugeot e-2008 50 kWh Active Pack,207900,"113 29 Stockholm, Stockholm",2022,3018,Electric,Automatic,2022,68.88667992047714,Peugeot,Peugeot e-2008,Electric,Stockholm
1584,Mazda MX30 e-Skyactiv Sky,177900,"11347 Stockholm, Stockholm",Aug 2021,2842,Electric,Automatic,2021,62.59676284306826,Mazda,Mazda MX30,Electric,Stockholm
1585,"Kia Rio 1.0 T-GDI GT-Line / Rattvärme, CarPlay, 120 HK",179000,"19561, Stockholm",Mar 2019,3170,1.0L Petrol,Automatic,2019,56.46687697160883,Kia,Kia Rio,Petrol,Stockholm
1586,"Peugeot 208 5-dörrar 1.2 VTi / CarPlay, Panoramatak",85000,"13540, Stockholm",Apr 2017,5920,1.2L Petrol,Manual,2017,14.358108108108109,Peugeot,Peugeot 208,Petrol,Stockholm
1587,"VW Passat 150HK 1.5 TSI ACT, Business Edition",219900,"16867 BROMMA, Stockholm",Aug 2020,10188,1.5L Petrol,Automatic,2020,21.584216725559482,VW,VW Passat,Petrol,Stockholm
1588,"Ford Focus Kombi 1.5 TDCi Titanium, Låg skatt, 1 ägare 120hk",129900,"44245 Kungälv, Västra Götaland",Jan 2018,7127,1.5L Diesel,Manual,2018,18.226462747299003,Ford,Ford Focus,Diesel,Västra Götaland
1589,Peugeot e-208 Active Pack PDC LED Farthållare V-Hjul,187900,"11347 Stockholm, Stockholm",May 2022,2349,Electric,Automatic,2022,79.99148573861217,Peugeot,Peugeot e-208,Electric,Stockholm
1590,Hyundai Ioniq 5 72.6 kWh Advanced,368900,"11347 Stockholm, Stockholm",Dec 2021,5195,Electric,Automatic,2021,71.01058710298364,Hyundai,Hyundai Ioniq,Electric,Stockholm
1591,"Opel Mokka ULTIMATE 130hk Aut V-hjul/Rattvärme/MOMS/4,95% ränta",238800,"JÖNKÖPING, Jönköping",Sep 2023,2413,1.2L Petrol,Automatic,2023,98.96394529631165,Opel,Opel Mokka,Petrol,Jönköping
1592,"BMW 520 d xDrive Touring Steptronic / Dragkrok, Rattvärme",199000,"19561, Stockholm",May 2016,10250,2.0L Diesel,Automatic,2016,19.414634146341463,BMW,BMW 520,Diesel,Stockholm
1593,"Tesla Model 3 Long Range AWD Autopilot 19"" Pano V-Hjul",296900,"11347 Stockholm, Stockholm",Sep 2020,8725,Electric,Automatic,2020,34.02865329512894,Tesla,Tesla Model,Electric,Stockholm
1594,"Renault Captur / Dragkrok, Rattvärme, PDC-Bak",183000,"19561, Stockholm",Jun 2020,8650,1.3L Petrol,Automatic,2020,21.15606936416185,Renault,Renault Captur,Petrol,Stockholm
1595,"Kia Niro Hybrid Advance Plus, Kamera, GPS, Dragkrok 141hk",209900,"44245 Kungälv, Västra Götaland",Sep 2019,3122,1.6L Hybrid,Automatic,2019,67.23254324151185,Kia,Kia Niro,Hybrid,Västra Götaland
1596,"Volvo V60 T3 Classic, Värmare, VOC, Rattvärme 152hk",179900,"44245 Kungälv, Västra Götaland",May 2018,11598,1.5L Petrol,Automatic,2018,15.51129505087084,Volvo,Volvo V60,Petrol,Västra Götaland
1597,"VW e-Golf 35.8 kWh PlusPkt Navi ACC LED 5,99% V-Hjul",164900,"11347 Stockholm, Stockholm",Nov 2017,9198,Electric,Automatic,2017,17.927810393563817,VW,VW e-Golf,Electric,Stockholm
1598,Peugeot 3008 GT 130hk AUT/El-baklucka/Carplay/B-kamera,289800,"JÖNKÖPING, Jönköping",Mar 2023,3160,1.2L Petrol,Automatic,2023,91.70886075949367,Peugeot,Peugeot 3008,Petrol,Jönköping
1599,Peugeot 5008 GT 130hk Aut/7-sits/Adaptiv Farthållare/Carplay,319900,"JÖNKÖPING, Jönköping",Apr 2023,2164,1.2L Petrol,Automatic,2023,147.82809611829944,Peugeot,Peugeot 5008,Petrol,Jönköping
1600,Peugeot 408 GT PT 130 AUT/Elstol/El-Lucka/Nav,299900,"29165 Kristianstad, Skåne",May 2023,3200,1.2L Petrol,Automatic,2023,93.71875,Peugeot,Peugeot 408,Petrol,Skåne
1601,Peugeot 208 ALLURE PACK PT 100 AUT,179900,"JÖNKÖPING, Jönköping",May 2023,5850,1.2L Petrol,Automatic,2023,30.752136752136753,Peugeot,Peugeot 208,Petrol,Jönköping
1602,Peugeot e-208 Allure Pack,201900,"113 29 Stockholm, Stockholm",2022,2056,Electric,Automatic,2022,98.20038910505836,Peugeot,Peugeot e-208,Electric,Stockholm
1603,Peugeot e-208 Active Pack,184900,"113 29 Stockholm, Stockholm",2022,1693,Electric,Automatic,2022,109.21441228588304,Peugeot,Peugeot e-208,Electric,Stockholm
1604,Peugeot 508 SW GT-LINE PT 180 AUT8/Nyservad,224900,"262 72 Ängelholm, Skåne",Dec 2019,7300,1.6L Petrol,Automatic,2019,30.80821917808219,Peugeot,Peugeot 508,Petrol,Skåne
1605,Peugeot 5008 GT 1.2 PureTech EAT8/Keyless/Adaptiv/B-Kamera,328900,"29165 Kristianstad, Skåne",Apr 2023,2321,1.2L Petrol,Automatic,2023,141.70616113744074,Peugeot,Peugeot 5008,Petrol,Skåne
1606,Tesla Model 3 Long Range AWD (Uppgraderad Autopilot),285900,"11347 Stockholm, Stockholm",Apr 2019,8320,Electric,Automatic,2019,34.36298076923077,Tesla,Tesla Model,Electric,Stockholm
1607,"Volvo XC90 T8 AWD Inscription, Drag, Panorama, 7-sits 407hk",349900,"Kungälv, Västra Götaland",Sep 2016,18509,2.0L Electric/Petrol,Automatic,2016,18.904316818844887,Volvo,Volvo XC90,Hybrid,Västra Götaland
1608,"Peugeot 5008 GT PT 130 AUT, 7-sitsar, 4,99% ränta",319900,"31132 Falkenberg, Halland",2024,1953,1.2L Petrol,Automatic,2024,163.79928315412187,Peugeot,Peugeot 5008,Petrol,Halland
1609,Citroën Berlingo BUS PRE L2 130 AUT,312375,"31132 Falkenberg, Halland",2023,384,1.5L Diesel,Automatic,2023,813.4765625,Citroën,Citroën Berlingo,Diesel,Halland
1610,Mazda MX30 e-Skyactiv EV Sky,183900,"11347 Stockholm, Stockholm",Nov 2021,1658,Electric,Automatic,2021,110.9167671893848,Mazda,Mazda MX30,Electric,Stockholm
1611,Peugeot e-2008 50 kWh Active Pack,205900,"11347 Stockholm, Stockholm",Oct 2021,664,Electric,Automatic,2021,310.0903614457831,Peugeot,Peugeot e-2008,Electric,Stockholm
1612,Opel Combo Cargo IP L1 ELITE 130hk AT8 Demo/Drag/Moms,332375,"29165 Kristianstad, Skåne",2024,3,1.5L Diesel,Automatic,2024,110791.66666666667,Opel,Opel Combo,Diesel,Skåne
1613,Peugeot e-208 Active Pack,182900,"113 29 Stockholm, Stockholm",2022,2228,Electric,Automatic,2022,82.0915619389587,Peugeot,Peugeot e-208,Electric,Stockholm
1614,Peugeot 3008 GT-LINE AUT 165HK,209000,"HELSINGBORG, Skåne",Oct 2018,5293,1.6L Petrol,Automatic,2018,39.48611373512186,Peugeot,Peugeot 3008,Petrol,Skåne
1615,Peugeot 308 5D GT PT 130 AUT,259800,"JÖNKÖPING, Jönköping",Mar 2023,4966,1.2L Petrol,Automatic,2023,52.31574708014499,Peugeot,Peugeot 308,Petrol,Jönköping
1616,"Peugeot 308 5D GT 130hk Aut/V-hjul/MOMS/4,99% RÄNTEKAMPANJ",249800,"JÖNKÖPING, Jönköping",May 2023,5980,1.2L Petrol,Automatic,2023,41.77257525083612,Peugeot,Peugeot 308,Petrol,Jönköping
1617,Mitsubishi Eclipse Cross Plug-In Hybrid BUSINESS INSTYLE C03 (endast lagerbilar),399900,"262 72 Ängelholm, Skåne",May 2023,160,2.4L Hybrid,Automatic,2023,2499.375,Mitsubishi,Mitsubishi Eclipse,Hybrid,Skåne
1618,"Mercedes CLA200 Shooting Brake 7G-DCT AMG, Kamera, Navigation, 18""",299900,"44245 Kungälv, Västra Götaland",Oct 2020,5495,1.3L Petrol,Automatic,2020,54.57688808007279,Mercedes,Mercedes CLA200,Petrol,Västra Götaland
1619,Peugeot 3008 GT 130HK AUT *Adaptiv farth/Backkamera*,294800,"HELSINGBORG, Skåne",Sep 2023,1615,1.2L Petrol,Automatic,2023,182.53869969040247,Peugeot,Peugeot 3008,Petrol,Skåne
1620,Opel Mokka GS P130 AUT,239900,"31132 Falkenberg, Halland",2023,1856,1.2L Petrol,Automatic,2023,129.25646551724137,Opel,Opel Mokka,Petrol,Halland
1621,"Mercedes C63S AMG AMGCabriolet, Burmester®, SV-SÅLD 510hk",879900,"44245 Kungälv, Västra Götaland",Jul 2021,1950,4.0L Petrol,Automatic,2021,451.2307692307692,Mercedes,Mercedes C63S,Petrol,Västra Götaland
1622,"Citroën C4 EDITION 130hk Automat 4,99 Ränta",249900,"31132 Falkenberg, Halland",2023,453,1.2L Petrol,Automatic,2023,551.6556291390729,Citroën,Citroën C4,Petrol,Halland
1623,Opel Mokka GS P130 AUT +,239900,"31132 Falkenberg, Halland",2023,3960,1.2L Petrol,Automatic,2023,60.58080808080808,Opel,Opel Mokka,Petrol,Halland
1624,"BMW 320 d Touring Sport line, Drag, Navi, PDC, LCI 190hk",229900,"44245 Kungälv, Västra Götaland",May 2019,12335,2.0L Diesel,Automatic,2019,18.638021888933928,BMW,BMW 320,Diesel,Västra Götaland
1625,Mazda CX-60 3.3 DE Homura A8 AWD 254hk - 24,554100,"16867 BROMMA, Stockholm",Jan 2024,1,3.3L Diesel,Automatic,2024,554100.0,Mazda,Mazda CX-60,Diesel,Stockholm
1626,Volvo V60 D3 Summum Euro 6,114000,"75228 Uppsala, Uppsala",2016,17750,2.0L Diesel,Manual,2016,6.422535211267606,Volvo,Volvo V60,Diesel,Uppsala
1627,MG ZS EV 45KWH LUXURY *0% Räntekampanj,149900,"21237 Malmö, Skåne",2020,4348,Electric,Automatic,2020,34.47562097516099,MG,MG ZS,Electric,Skåne
1628,Mazda MX30 e-Skyactiv EV,149000,"Västra Göteborg, Västra Götaland",2020,3695,Electric,Automatic,2020,40.32476319350474,Mazda,Mazda MX30,Electric,Västra Götaland
1629,MG ZS EV LUXURY 45 Kwh | RÄNTEKAMPANJ* | PL fr 2595 kr/mån,149900,"45176 Udevalla, Västra Götaland",2020,4402,Electric,Automatic,2020,34.05270331667424,MG,MG ZS,Electric,Västra Götaland
1630,MG ZS EV LUXURY 45 Kwh | KAMPANJ 0% RÄNTA*,149900,"45176 Udevalla, Västra Götaland",2020,3400,Electric,Automatic,2020,44.088235294117645,MG,MG ZS,Electric,Västra Götaland
1631,Hyundai i20 1.2 Comfort Euro 6,89000,"Örebro, Örebro",2017,8367,1.2L Petrol,Manual,2017,10.637026413290307,Hyundai,Hyundai i20,Petrol,Örebro
1632,"Fiat 500 1.2 8V Lounge Euro 6, P-sensor,Halvskinn",74900,"kristianstad, Skåne",2017,9425,1.2L Petrol,Manual,2017,7.946949602122016,Fiat,Fiat 500,Petrol,Skåne
1633,Peugeot 3008 1.2 PureTech EAT Allure Euro 6,179000,"sollefteå, Västernorrland",2018,8291,1.2L Petrol,Automatic,2018,21.58967555180316,Peugeot,Peugeot 3008,Petrol,Västernorrland
1634,"Mercedes CLA200 Shooting Brake 7G-DCT Progressive, Urb",185000,"Enköping, Uppsala",2018,10825,1.6L Petrol,Automatic,2018,17.090069284064665,Mercedes,Mercedes CLA200,Petrol,Uppsala
1635,Mercedes A45 AMG AMGS 4MATIC+ AMG 421HK Pano Burmester 360,539900,"UPPLANDS VÄSBY, Stockholm",May 2021,3707,2.0L Petrol,Automatic,2021,145.64337739411923,Mercedes,Mercedes A45,Petrol,Stockholm
1636,Mercedes GLE350 d 4MATIC Coupé 9G-Tronic AMG Line,309900,"23532 Vellinge, Skåne",Jan 2016,20200,3.0L Diesel,Automatic,2016,15.341584158415841,Mercedes,Mercedes GLE350,Diesel,Skåne
1637,Peugeot 107 5-dörrar 1.0 Euro 5,27000,"Linköping, Östergötland",2011,11394,1.0L Petrol,Manual,2011,2.3696682464454977,Peugeot,Peugeot 107,Petrol,Östergötland
1638,Volvo V60 T3 Momentum Euro 5,67500,"örnsköldsvik, Västernorrland",2011,25891,1.6L Petrol,Manual,2011,2.607083542543741,Volvo,Volvo V60,Petrol,Västernorrland
1639,Ford Puma | ST-Line 1.0 | 125HK | Automat | Trådlös Carplay,298900,"26272 ÄNGELHOLM, Skåne",2025,1,1.0L Hybrid,Automatic,2025,298900.0,Ford,Ford Puma,Hybrid,Skåne
1640,Toyota Yaris 5-dörrar 1.3 VVT-i,5500,"Rättvik, Dalarna",2003,30647,1.3L Petrol,Manual,2003,0.1794629164355402,Toyota,Toyota Yaris,Petrol,Dalarna
1641,BMW 525 i Touring M Sport Euro 4,18000,"Mariestad, Västra Götaland",2003,32000,2.5L Petrol,Automatic,2003,0.5625,BMW,BMW 525,Petrol,Västra Götaland
1642,"Toyota Yaris Hybrid e-CVT Active, Edition Feel Euro 6",147000,"Jönköping, Jönköping",2015,2500,1.5L Hybrid,Automatic,2015,58.8,Toyota,Toyota Yaris,Hybrid,Jönköping
1643,VW Tiguan Allspace 2.0 TDI DPF SCR 4Motion GT Euro 6,299000,Västra Götaland,2019,9500,2.0L Diesel,Automatic,2019,31.473684210526315,VW,VW Tiguan,Diesel,Västra Götaland
1644,Lexus NX300h AWD,172000,gävle,2016,20300,2.5L Hybrid,Automatic,2016,8.472906403940886,Lexus,Lexus NX300h,Hybrid,gävle
1645,Kia Picanto 1.0 MPI GLS Euro 6,94900,"helsingborg, Skåne",2019,6900,1.0L Petrol,Manual,2019,13.753623188405797,Kia,Kia Picanto,Petrol,Skåne
1646,"Cupra Ateca 2.0 - Beats, Brembo",264900,"kalmar, Kalmar",2019,12000,2.0L Petrol,Automatic,2019,22.075,Cupra,Cupra Ateca,Petrol,Kalmar
1647,"Ford Mondeo Kombi 2.0 TDCi AWD Powershift, 180hk, 2018",115000,"Landskrona, Skåne",2018,23927,2.0L Diesel,Automatic,2018,4.806285785932211,Ford,Ford Mondeo,Diesel,Skåne
1648,VW Passat Sportscombi 2.0 TDI DPF SCR 4Motion GT Eur,179900,"ängelholm, Skåne",2018,18778,2.0L Diesel,Automatic,2018,9.580359995739695,VW,VW Passat,Diesel,Skåne
1649,Toyota Yaris 5-dörrar 1.33 Dual VVT-i Euro 4,37000,"Kista  Hässelby  Vällingby  Spånga, Stockholm",2009,17138,1.3L Petrol,Manual,2009,2.158945034426421,Toyota,Toyota Yaris,Petrol,Stockholm
1650,Citroën Berlingo 1.6 bluehdi,65000,"Kista  Hässelby  Vällingby  Spånga, Stockholm",2018,13328,1.6L Diesel,Manual,2018,4.876950780312125,Citroën,Citroën Berlingo,Diesel,Stockholm
1651,Mercedes B180 7G-DCT Dragkrok / Navi / Vinterhjul Beg,219900,"43137 Mölndal, Västra Götaland",2019,4050,1.3L Petrol,Automatic,2019,54.2962962962963,Mercedes,Mercedes B180,Petrol,Västra Götaland
1652,Audi A6 Avant 50 TFSI e quattro TFSIe 299HK S-Tronic Proline Sport,499000,"HAMMARBY, Gävleborg",Oct 2023,3627,2.0L Petrol,Automatic,2023,137.57926661152467,Audi,Audi A6,Petrol,Gävleborg
1653,Audi e-tron e-tron quattro55 quattro S-line 2020,469900,"44139 Alingsås, Västra Götaland",Aug 2020,6226,5.0L Electric,Automatic,2020,75.47381946675233,Audi,Audi e-tron,Electric,Västra Götaland
1654,Volvo V70 D3 Geartronic Summum Euro 5,75000,"uppsala, Uppsala",2011,26500,2.0L Diesel,Automatic,2011,2.830188679245283,Volvo,Volvo V70,Diesel,Uppsala
1655,VW Golf VI 5-dörrar 1.6 TDI BlueMotion Euro 5,45000,"karlstad, Värmland",2011,23200,1.6L Diesel,Manual,2011,1.9396551724137931,VW,VW Golf,Diesel,Värmland
1656,VW Passat Sportscombi 2.0 TDI 4Motion GT|Navi|Kam,139500,"Svedala, Skåne",Mar 2015,18910,2.0L Diesel,Automatic,2015,7.377049180327869,VW,VW Passat,Diesel,Skåne
1657,Audi A4 Avant 2.0 TDI Clean Diesel Quattro S-Line 190hk,149000,"60378 Norrköping, Östergötland",2015,14400,2.0L Diesel,Automatic,2015,10.347222222222221,Audi,Audi A4,Diesel,Östergötland
1658,Mercedes C220 T d 4MATIC 4M Avantgarde 170hk Burmester Drag 2017 Svart,144900,"18236 Danderyd, Stockholm",Jan 2017,25903,2.1L Diesel,Automatic,2017,5.593946647106513,Mercedes,Mercedes C220,Diesel,Stockholm
1659,Renault Kadjar 1.5 dCi EDC Zen 110hk Drag PDC,119900,"18236 Danderyd, Stockholm",Apr 2017,14920,1.5L Diesel,Automatic,2017,8.036193029490617,Renault,Renault Kadjar,Diesel,Stockholm
1660,Toyota Yaris Hybrid Active 116hk Backkamera Moms 2023 Vit,209900,"18236 Danderyd, Stockholm",Nov 2023,543,1.5L Hybrid,Automatic,2023,386.5561694290976,Toyota,Toyota Yaris,Hybrid,Stockholm
1661,Nissan Qashqai e-POWER Euro 6 TEKNA Nyservad!,329000,"NORRKÖPING, Östergötland",Sep 2023,1739,1.5L Petrol,Automatic,2023,189.1891891891892,Nissan,Nissan Qashqai,Petrol,Östergötland
1662,Volvo S80 2.4 Euro 4,10000,"Kalix, Norrbotten",2002,31447,2.4L Petrol,Manual,2002,0.3179953572677839,Volvo,Volvo S80,Petrol,Norrbotten
1663,Volvo V70 T4 Kinetic Euro 5,81000,"danderyd, Stockholm",2014,26368,1.6L Petrol,Manual,2014,3.0719053398058254,Volvo,Volvo V70,Petrol,Stockholm
1664,Volvo S60 2.4 Business Euro 4,16000,"katrineholm, Södermanland",2002,25970,2.4L Petrol,Manual,2002,0.6160954948016942,Volvo,Volvo S60,Petrol,Södermanland
1665,Volvo XC70 V70 XC 2.4T AWD gds/ reservdelsbil,8000,"Köping, Västmanland",2002,36604,2.4L Petrol,Automatic,2002,0.21855534914217026,Volvo,Volvo XC70,Petrol,Västmanland
1666,"Volvo V70 2.4, Automat,Nybesiktad idag, 2 nycklar, Drakkrock",23000,"västerås, Västmanland",2005,32884,2.4L Petrol,Automatic,2005,0.6994282933949642,Volvo,Volvo V70,Petrol,Västmanland
1667,"VW up! UP! 5-dörrar, highGroove"" edition, Lågmilare",69000,"Lomma, Skåne",2014,5456,1.0L Petrol,Manual,2014,12.646627565982405,VW,VW up!,Petrol,Skåne
1668,Toyota Avensis Kombi 1.8 Valvematic Active Euro 6,109900,"Centralt Norr, Östergötland",2016,18974,1.8L Petrol,Manual,2016,5.792136607989881,Toyota,Toyota Avensis,Petrol,Östergötland
1669,Saab 9-5 SportSedan 2.0 TiD DPF Vector Euro 5,66000,"Hultsfred, Kalmar",2010,27210,2.0L Diesel,Manual,2010,2.4255788313120177,Saab,Saab 9-5,Diesel,Kalmar
1670,Nissan NV200 Van 1.5 dCi Euro 4,19900,"västerås, Västmanland",2010,21073,1.5L Diesel,Manual,2010,0.9443363545769468,Nissan,Nissan NV200,Diesel,Västmanland
1671,Volvo XC60 D5 AWD Momentum Euro 5/AWD,79000,"75228 Uppsala, Uppsala",2012,26000,2.4L Diesel,Manual,2012,3.0384615384615383,Volvo,Volvo XC60,Diesel,Uppsala
1672,"Renault Trafic Skåpbil 2.9t 2.0 dCi Euro 5,Kamkedja,Drag",59700,"29144 Kristianstad, Skåne",2012,19600,2.0L Diesel,Manual,2012,3.045918367346939,Renault,Renault Trafic,Diesel,Skåne
1673,Toyota Auris 5-dörrar 1.4 D-4D Plus Euro 5,54000,"karlstad, Värmland",2012,17569,1.4L Diesel,Manual,2012,3.073595537594627,Toyota,Toyota Auris,Diesel,Värmland
1674,Mercedes CLA200 d SB Progressive line Drag Navi,259900,"13549 Tyresö, Stockholm",2020,8346,2.0L Diesel,Automatic,2020,31.14066618739516,Mercedes,Mercedes CLA200,Diesel,Stockholm
1675,BMW 430 Gran Coupé i xDrive M Sport 252hk Connected B-kamera,239900,"18236 Danderyd, Stockholm",May 2017,10262,2.0L Petrol,Automatic,2017,23.377509257454687,BMW,BMW 430,Petrol,Stockholm
1676,Volvo V90 Recharge T6 Core Edt 350hk Stora batteriet,429900,"18236 Danderyd, Stockholm",Apr 2023,3374,2.0L Hybrid,Automatic,2023,127.41553052756372,Volvo,Volvo V90,Hybrid,Stockholm
1677,Kia Sorento 2.2 CRDi AWD Special Edt 7-sits 200hk Pano 360°k,174900,"18236 Danderyd, Stockholm",Dec 2017,20305,2.2L Diesel,Automatic,2017,8.613641960108348,Kia,Kia Sorento,Diesel,Stockholm
1678,BMW 428 Gran Coupé i xDrive M Sport Taklucka Navi Drag H/K,244900,"18236 Danderyd, Stockholm",Dec 2015,6700,2.0L Petrol,Automatic,2015,36.55223880597015,BMW,BMW 428,Petrol,Stockholm
1679,Volvo V60 D4 AWD D4 AWD Momentum SE II VOC Drag Navi P-värm 2020 Svart,264900,"18236 Danderyd, Stockholm",Jul 2020,10911,2.0L Diesel,Automatic,2020,24.278251306021446,Volvo,Volvo V60,Diesel,Stockholm
1680,Mercedes CLA180 Shooting Brake SB AMG Sport 136hk Wide Burmester Navi 2021 Silver,279900,"18236 Danderyd, Stockholm",Jun 2021,6621,1.3L Petrol,Automatic,2021,42.27458087902129,Mercedes,Mercedes CLA180,Petrol,Stockholm
1681,Fiat 500 1.2 8V Lounge Skinn,74900,"18236 Danderyd, Stockholm",May 2015,4768,1.2L Petrol,Manual,2015,15.708892617449665,Fiat,Fiat 500,Petrol,Stockholm
1682,Ford Kuga KugaCX482E ST-LINE X PHEV AUT,299900,"25453 Helsingborg, Skåne",2021,4458,2.5L Hybrid,Automatic,2021,67.27231942575146,Ford,Ford Kuga,Hybrid,Skåne
1683,BMW 330e xDrive Touring M Sport 292hk Cockpit Navi Connected,314900,"18236 Danderyd, Stockholm",Sep 2020,9020,2.0L Hybrid,Automatic,2020,34.91130820399113,BMW,BMW 330e,Hybrid,Stockholm
1684,Subaru Forester 2.0 4WD Euro 4,17000,"Lycksele, Västerbotten",2009,31365,2.0L Diesel,Manual,2009,0.5420054200542005,Subaru,Subaru Forester,Diesel,Västerbotten
1685,Opel Movano Van 3.5t 2.3 CDTI Euro 6,115000,"kristianstad, Skåne",2017,20195,2.3L Diesel,Manual,2017,5.694478831393909,Opel,Opel Movano,Diesel,Skåne
1686,"Citroën C4 Picasso 1.6 HDiF EGS, 109hk, 2011",42000,"norrköping, Östergötland",2011,18350,1.6L Diesel,Automatic,2011,2.2888283378746594,Citroën,Citroën C4,Diesel,Östergötland
1687,Tesla Model Y Standard Range RWD,389999,"Vasastan  Norrmalm, Stockholm",2023,2250,Electric,Automatic,2023,173.3328888888889,Tesla,Tesla Model,Electric,Stockholm
1688,MG Marvel R LUXURY,299900,"21237 Malmö, Skåne",2022,4899,Electric,Automatic,2022,61.21657481118596,MG,MG Marvel,Electric,Skåne
1689,MG MG5 EV ,239900,"21237 Malmö, Skåne",2022,3950,Electric,Automatic,2022,60.734177215189874,MG,MG MG5,Electric,Skåne
1690,MG Marvel R ELECTRIC Performance AWD,319900,"21237 Malmö, Skåne",2022,2679,Electric,Automatic,2022,119.41022769690183,MG,MG Marvel,Electric,Skåne
1691,Nissan Qashqai 1.6 dCi Euro 5,79000,"Orsa, Dalarna",2013,15615,1.6L Diesel,Manual,2013,5.059237912263849,Nissan,Nissan Qashqai,Diesel,Dalarna
1692,MG MG5 EV ,249900,"21237 Malmö, Skåne",2022,2436,Electric,Automatic,2022,102.58620689655173,MG,MG MG5,Electric,Skåne
1693,Ford Mustang Mach-E 6.295kr Privatleasing RWD Standard Range,339900,"14174 Segeltorp, Stockholm",2022,1226,Electric,Automatic,2022,277.2430668841762,Ford,Ford Mustang,Electric,Stockholm
1694,MG Marvel R LUX 70KWH,319900,"21237 Malmö, Skåne",2022,800,Electric,Automatic,2022,399.875,MG,MG Marvel,Electric,Skåne
1695,Mini Cooper D Clubman Euro 5,75000,"Kristinehamn, Värmland",2011,16700,1.6L Diesel,Manual,2011,4.491017964071856,Mini,Mini Cooper,Diesel,Värmland
1696,Ford Mondeo Kombi 1.6 TDCi Trend Euro 5,39000,"Gotland, Gotland",2011,23000,1.6L Diesel,Manual,2011,1.6956521739130435,Ford,Ford Mondeo,Diesel,Gotland
1697,Volvo S60 D3 Summum Euro 5,42000,"Centralt Norr, Östergötland",2011,31390,2.0L Diesel,Manual,2011,1.3380057343102898,Volvo,Volvo S60,Diesel,Östergötland
1698,Audi A4 Avant 2.0 TDI DPF Euro 5,59000,"Strängnäs, Södermanland",2011,26420,2.0L Diesel,Manual,2011,2.2331566994700984,Audi,Audi A4,Diesel,Södermanland
1699,"Audi A4 Avant 3.0 TDI V6 DPF quattro Business Edition, S Lin",59500,"uppsala, Uppsala",2011,26093,3.0L Diesel,Manual,2011,2.2803050626604837,Audi,Audi A4,Diesel,Uppsala
1700,Land Rover Discovery 4 ,99000,"Ockelbo, Gävleborg",2011,27500,3.0L Diesel,Automatic,2011,3.6,Land,Land Rover,Diesel,Gävleborg
1701,VW Polo 5-dörrar 1.2 R-LINE,68500,"Trelleborg, Skåne",2014,15850,1.2L Petrol,Manual,2014,4.321766561514195,VW,VW Polo,Petrol,Skåne
1702,Volvo XC90 B5 AWD Diesel R-Design 7-säten,605000,"264 36 Klippan, Skåne",2022,6801,2.0L Hybrid,Automatic,2022,88.95750624908102,Volvo,Volvo XC90,Hybrid,Skåne
1703,Volvo XC60 B4 Diesel Momentum Advanced SE,332000,"131 48 Stockholm, Stockholm",2021,9850,2.0L Hybrid,Automatic,2021,33.70558375634518,Volvo,Volvo XC60,Hybrid,Stockholm
1704,Citroën C4 1.6 HDiF Euro 4,9999,"Järfälla, Stockholm",2008,24899,1.6L Diesel,Manual,2008,0.40158239286718345,Citroën,Citroën C4,Diesel,Stockholm
